Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross income,Rating,Datetime
759-98-4285,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,Credit card,601.09,30.0545,8.0,2019-02-27 19:01:00
201-63-8275,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,Ewallet,475.93,23.7965,5.7,2019-02-17 16:50:00
471-06-8611,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,Credit card,52.42,2.621,6.3,2019-02-06 10:22:00
200-16-5952,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,Cash,131.3,6.565,6.0,2019-01-17 16:46:00
120-54-2248,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,Credit card,144.3,7.215,8.0,2019-01-22 18:08:00
102-77-2261,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,Credit card,457.17,22.8585,4.2,2019-03-05 18:02:00
875-31-8302,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,Cash,93.38,4.669,9.6,2019-01-03 13:07:00
102-06-2002,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,Cash,126.25,6.3125,6.1,2019-03-20 17:52:00
457-94-0464,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,Ewallet,790.83,39.5415,5.6,2019-01-31 20:32:00
629-42-4133,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,Cash,174.4,8.72,8.3,2019-02-19 19:24:00
534-53-3526,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,Ewallet,379.04,18.952,7.8,2019-02-11 16:06:00
307-04-2070,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,Credit card,30.62,1.531,4.1,2019-02-05 14:14:00
468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,Cash,352.08,17.604,8.8,2019-03-03 17:36:00
516-77-6464,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,Ewallet,50.8,2.54,4.1,2019-02-24 13:08:00
404-91-5964,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,Credit card,522.06,26.103,9.0,2019-02-04 16:09:00
886-77-9084,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,Ewallet,575.12,28.756,5.5,2019-02-19 11:33:00
790-38-4466,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,Credit card,54.95,2.7475,9.3,2019-01-23 10:18:00
704-10-4056,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,Credit card,181.41,9.0705,5.6,2019-01-14 10:55:00
497-37-6538,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,Ewallet,412.37,20.6185,9.7,2019-01-17 15:15:00
651-96-5970,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,Credit card,46.41,2.3205,4.0,2019-03-03 20:06:00
400-80-4065,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,Credit card,274.2,13.71,9.2,2019-02-15 20:21:00
744-16-7898,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,Credit card,973.7,48.685,4.9,2019-01-15 13:48:00
263-12-5321,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,Credit card,648.2,32.41,9.3,2019-02-27 12:52:00
702-72-0487,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,Credit card,93.22,4.661,6.6,2019-02-26 12:28:00
605-83-1050,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,Ewallet,54.36,2.718,4.3,2019-03-15 16:26:00
443-60-9639,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,Cash,60.87,3.0435,5.5,2019-01-24 13:24:00
864-24-7918,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,Cash,244.9,12.245,8.1,2019-02-22 15:15:00
359-94-5395,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,Credit card,92.78,4.639,9.8,2019-03-15 10:50:00
401-09-4232,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,Ewallet,433.45,21.6725,9.4,2019-02-11 18:38:00
751-15-6198,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,Ewallet,138.06,6.903,7.9,2019-01-12 16:45:00
324-41-6833,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,Ewallet,241.6,12.08,5.1,2019-03-03 19:30:00
474-33-8305,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,Ewallet,471.73,23.5865,6.9,2019-03-23 13:23:00
759-29-9521,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,Cash,440.64,22.032,8.0,2019-03-04 11:27:00
831-81-6575,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,Cash,680.31,34.0155,8.0,2019-02-23 11:12:00
220-68-6701,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,Cash,309.88,15.494,4.2,2019-03-17 16:36:00
618-34-8551,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,Credit card,186.36,9.318,8.5,2019-01-16 18:41:00
257-60-7754,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,Cash,200.92,10.046,9.0,2019-01-08 17:12:00
559-61-5987,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,Cash,17.75,0.8875,8.6,2019-01-14 10:38:00
189-55-2313,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,Ewallet,621.8,31.09,6.0,2019-01-31 10:33:00
565-91-4567,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,Ewallet,86.0,4.3,6.2,2019-03-15 14:38:00
380-60-5336,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,Credit card,402.6,20.13,5.0,2019-02-24 18:06:00
815-04-6282,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,Credit card,324.85,16.2425,6.5,2019-02-08 12:52:00
674-56-6360,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,Cash,95.15,4.7575,6.0,2019-03-22 14:00:00
778-34-2523,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,Cash,388.96,19.448,5.0,2019-01-24 10:57:00
499-27-7781,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,Ewallet,425.68,21.284,5.0,2019-03-14 16:45:00
477-59-2456,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,Cash,318.08,15.904,9.2,2019-01-23 11:15:00
832-51-6761,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,Ewallet,271.04,13.552,9.6,2019-01-19 20:29:00
869-11-3082,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,Credit card,384.64,19.232,8.4,2019-01-27 20:03:00
190-59-3964,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,Credit card,235.8,11.79,6.0,2019-02-03 14:35:00
366-43-6862,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,Ewallet,211.56,10.578,6.7,2019-03-25 16:32:00
186-43-8965,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,Credit card,95.36,4.768,4.1,2019-02-24 10:10:00
784-21-9238,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,Cash,10.17,0.5085,5.9,2019-02-07 14:15:00
276-75-6884,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,Cash,206.13,10.3065,8.7,2019-03-04 10:05:00
109-86-4363,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,Credit card,420.56,21.028,4.5,2019-02-14 11:36:00
569-76-2760,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,Credit card,88.04,4.402,6.6,2019-01-29 18:15:00
222-42-0244,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,Credit card,648.99,32.4495,7.7,2019-01-28 13:53:00
760-53-9233,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,Credit card,123.84,6.192,8.5,2019-03-26 18:37:00
538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,Cash,649.5,32.475,5.2,2019-03-24 18:27:00
416-17-9926,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,Credit card,742.2,37.11,4.3,2019-01-01 14:42:00
237-44-6163,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,Cash,84.48,4.224,7.6,2019-01-24 17:43:00
636-17-0325,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,Cash,250.28,12.514,9.5,2019-02-25 18:37:00
343-75-9322,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,Cash,94.8,4.74,4.1,2019-01-09 16:34:00
528-14-9470,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,Ewallet,91.3,4.565,9.2,2019-02-14 14:42:00
427-45-9297,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,Ewallet,285.11,14.2555,5.4,2019-03-12 11:01:00
807-34-3742,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,Cash,52.38,2.619,5.8,2019-03-26 19:44:00
288-62-1085,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,Ewallet,192.7,9.635,5.6,2019-01-09 13:34:00
670-71-7306,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,Credit card,267.78,13.389,5.1,2019-01-02 20:08:00
660-29-7083,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,Cash,558.7,27.935,5.8,2019-01-15 15:01:00
271-77-8740,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,Ewallet,175.32,8.766,5.0,2019-01-01 11:40:00
497-36-0989,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,Cash,155.82,7.791,7.9,2019-02-15 15:21:00
291-59-1384,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,Cash,60.3,3.015,6.0,2019-02-28 17:38:00
860-73-6466,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,Credit card,78.94,3.947,5.0,2019-03-02 16:16:00
549-23-9016,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,Credit card,29.74,1.487,8.9,2019-02-13 18:15:00
896-34-0956,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,Cash,21.32,1.066,5.9,2019-01-26 12:43:00
804-38-3935,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,Credit card,281.34,14.067,5.9,2019-01-30 11:32:00
585-90-0249,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,Ewallet,73.26,3.663,9.7,2019-01-27 18:08:00
862-29-5914,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,Credit card,22.38,1.119,8.6,2019-01-30 17:08:00
845-94-6841,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,Cash,655.92,32.796,4.0,2019-01-08 19:38:00
125-45-2293,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,Cash,594.6,29.73,4.2,2019-01-19 13:11:00
843-73-4724,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,Cash,74.1,3.705,9.2,2019-01-25 11:05:00
409-33-9708,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,Ewallet,196.96,9.848,9.2,2019-02-19 10:12:00
658-66-3967,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,Ewallet,372.33,18.6165,5.0,2019-01-14 15:42:00
866-70-2814,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,Ewallet,527.9,26.395,10.0,2019-02-25 11:58:00
160-22-2687,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,Ewallet,479.75,23.9875,8.8,2019-01-23 14:21:00
895-03-6665,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,Cash,328.59,16.4295,4.2,2019-02-16 10:52:00
770-42-8960,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,Cash,168.96,8.448,6.3,2019-01-01 19:31:00
748-45-2862,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,Cash,113.24,5.662,8.2,2019-03-07 18:35:00
234-36-2483,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,Cash,345.54,17.277,5.1,2019-02-15 13:51:00
316-66-3011,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,Cash,428.67,21.4335,5.0,2019-01-23 12:35:00
848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,Ewallet,86.27,4.3135,7.0,2019-02-20 13:24:00
840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,Ewallet,25.52,1.276,7.8,2019-01-08 18:06:00
152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,Credit card,101.52,5.076,4.3,2019-03-17 11:55:00
533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,Cash,357.49,17.8745,7.0,2019-01-12 11:42:00
124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,Cash,238.77,11.9385,6.6,2019-01-08 14:30:00
176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,Ewallet,101.43,5.0715,7.3,2019-01-26 15:11:00
361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,Credit card,724.24,36.212,6.5,2019-03-15 14:48:00
101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,Ewallet,125.64,6.282,4.9,2019-01-17 12:36:00
631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,Credit card,72.93,3.6465,4.3,2019-01-08 19:09:00
852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,Ewallet,258.36,12.918,9.3,2019-01-06 13:35:00
873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,Credit card,173.74,8.687,7.1,2019-02-16 10:33:00
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,Ewallet,56.5,2.825,9.6,2019-03-13 15:45:00
544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,Cash,214.3,10.715,6.2,2019-01-28 11:51:00
166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,Cash,534.36,26.718,9.9,2019-01-18 17:26:00
737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,Credit card,93.16,4.658,5.9,2019-03-19 11:52:00
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,Ewallet,522.08,26.104,6.3,2019-03-15 14:04:00
885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,Cash,52.35,2.6175,4.0,2019-02-12 17:49:00
608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,Cash,39.75,1.9875,6.1,2019-02-25 20:19:00
448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,Credit card,720.16,36.008,4.5,2019-03-21 16:08:00
761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,Ewallet,96.8,4.84,8.6,2019-01-19 10:17:00
490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,Ewallet,332.1,16.605,6.0,2019-01-08 14:25:00
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,Credit card,81.44,4.072,9.5,2019-03-30 12:51:00
311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,Credit card,319.9,15.995,9.9,2019-02-20 15:18:00
291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,Ewallet,206.52,10.326,7.5,2019-03-30 12:45:00
548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,Cash,166.68,8.334,7.6,2019-03-19 13:37:00
460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,Cash,319.06,15.953,5.0,2019-01-13 10:03:00
325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,Ewallet,87.9,4.395,6.7,2019-02-05 19:42:00
884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,Ewallet,734.7,36.735,9.5,2019-03-23 13:14:00
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,Ewallet,97.52,4.876,6.8,2019-03-13 12:47:00
880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,Ewallet,769.2,38.46,5.6,2019-03-17 19:53:00
389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,Cash,418.3,20.915,7.2,2019-02-21 10:26:00
114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,Cash,463.28,23.164,8.1,2019-02-07 15:06:00
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,Credit card,462.45,23.1225,8.6,2019-03-02 16:35:00
715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,Cash,141.9,7.095,9.4,2019-03-06 20:57:00
811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,Credit card,302.7,15.135,8.9,2019-02-06 15:16:00
699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,Credit card,793.28,39.664,4.2,2019-01-28 17:47:00
781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,Ewallet,425.18,21.259,5.0,2019-01-18 16:23:00
409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,Cash,283.62,14.181,8.8,2019-02-05 10:17:00
725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,Cash,599.2,29.96,5.3,2019-03-02 13:50:00
146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,Ewallet,315.36,15.768,4.6,2019-02-09 19:17:00
377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,Credit card,403.56,20.178,7.5,2019-01-14 14:00:00
509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,Ewallet,183.88,9.194,5.1,2019-02-09 12:02:00
595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,Credit card,138.65,6.9325,4.2,2019-03-26 20:21:00
865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,Cash,80.71,4.0355,8.1,2019-01-28 17:35:00
545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,Ewallet,116.64,5.832,6.0,2019-02-14 12:42:00
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,Cash,313.52,15.676,7.9,2019-03-24 17:56:00
450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,Credit card,846.1,42.305,8.8,2019-02-09 18:58:00
851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,Credit card,414.4,20.72,6.6,2019-03-24 14:08:00
186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,Ewallet,159.08,7.954,6.2,2019-03-27 16:30:00
624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,Credit card,490.1,24.505,4.2,2019-01-27 10:44:00
313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,Credit card,87.45,4.3725,7.3,2019-03-27 20:29:00
151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,Ewallet,224.52,11.226,8.6,2019-01-19 11:43:00
453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,Cash,744.96,37.248,6.8,2019-02-07 10:09:00
522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,Ewallet,410.72,20.536,7.6,2019-01-31 10:00:00
459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,Cash,298.8,14.94,5.8,2019-02-25 18:45:00
717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,Cash,212.94,10.647,4.1,2019-02-02 12:40:00
722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,Credit card,42.85,2.1425,9.3,2019-03-14 15:36:00
749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,Cash,378.68,18.934,6.8,2019-03-11 12:04:00
777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,Ewallet,206.91,10.3455,8.7,2019-02-22 11:26:00
636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,Ewallet,78.78,3.939,6.3,2019-03-02 12:36:00
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,Credit card,322.11,16.1055,5.1,2019-03-10 15:06:00
181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,Cash,98.22,4.911,7.0,2019-02-08 10:58:00
838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,Credit card,25.46,1.273,5.2,2019-02-22 12:10:00
887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,Credit card,581.98,29.099,6.6,2019-01-10 10:31:00
457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,Ewallet,211.32,10.566,6.5,2019-03-14 13:49:00
226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,Ewallet,55.12,2.756,9.0,2019-01-10 11:10:00
321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,Credit card,88.31,4.4155,5.2,2019-02-15 17:38:00
397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,Credit card,356.58,17.829,6.8,2019-01-13 17:54:00
431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,Credit card,794.25,39.7125,7.6,2019-02-15 20:51:00
825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,Ewallet,50.62,2.531,7.2,2019-03-02 19:26:00
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,Ewallet,599.52,29.976,7.1,2019-03-24 13:33:00
756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,Credit card,166.7,8.335,9.5,2019-02-02 14:05:00
243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,Ewallet,744.4,37.22,5.1,2019-02-27 11:40:00
458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,Ewallet,448.56,22.428,7.6,2019-01-20 12:27:00
501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,Ewallet,378.9,18.945,9.8,2019-01-03 20:24:00
235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,Ewallet,257.16,12.858,5.1,2019-01-24 20:59:00
433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,Ewallet,552.23,27.6115,7.5,2019-01-05 19:48:00
361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,Cash,447.4,22.37,7.4,2019-03-30 10:18:00
131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,Cash,276.27,13.8135,4.2,2019-02-17 16:27:00
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,Ewallet,343.74,17.187,5.9,2019-03-21 17:04:00
720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,Ewallet,266.08,13.304,6.9,2019-03-02 18:14:00
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,Cash,898.38,44.919,6.6,2019-03-27 10:43:00
809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,Ewallet,456.8,22.84,5.7,2019-01-19 19:30:00
449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,Credit card,253.95,12.6975,5.3,2019-02-19 14:53:00
333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,Cash,70.56,3.528,4.2,2019-03-28 20:14:00
489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,Credit card,657.16,32.858,7.3,2019-01-05 11:51:00
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,Credit card,168.5,8.425,5.3,2019-03-26 14:13:00
676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,Ewallet,53.78,2.689,4.7,2019-02-03 20:13:00
373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,Ewallet,179.05,8.9525,7.9,2019-02-06 18:44:00
365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,Ewallet,211.44,10.572,8.9,2019-02-24 14:26:00
503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,Ewallet,119.73,5.9865,9.3,2019-02-21 12:40:00
305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,Ewallet,65.7,3.285,4.7,2019-01-09 18:43:00
574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,Ewallet,251.4,12.57,8.7,2019-02-25 13:22:00
784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,Cash,84.16,4.208,7.6,2019-01-13 13:58:00
200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,Cash,395.46,19.773,5.7,2019-02-09 11:45:00
846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,Cash,297.99,14.8995,6.8,2019-01-06 11:51:00
577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,Cash,454.41,22.7205,5.4,2019-01-10 17:16:00
430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,Cash,276.12,13.806,7.1,2019-02-07 15:55:00
867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,Cash,158.0,7.9,7.8,2019-01-09 12:07:00
384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,Cash,887.94,44.397,8.4,2019-02-19 15:07:00
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,Cash,91.98,4.599,9.8,2019-03-18 15:29:00
324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,Cash,41.78,2.089,9.8,2019-02-05 18:45:00
593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,Credit card,15.5,0.775,7.4,2019-03-19 15:23:00
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,Cash,290.46,14.523,6.7,2019-03-30 20:37:00
